COLLOCATE	arg0.c..np....np....v.v..arg1.np..arg2.c..s....vp...	arg0.c..np....np....v.v..arg1.np..arg2.np.	arg0.c..np....np....v.v..arg1.np..arg2.pp.	arg0.c..np....np....v.v..arg1.np..arg2.vp.	arg0.c..np....np....v.v..arg2.pp..arg1.np.	arg0.c..np....np....qp....v.v..arg1.np..arg2.pp.	arg0.np..arg1.c..np....np....qp....v.v..arg2.pp.	arg0.np..arg1.c..np....qp....v.v..arg2.pp.	arg0.np..arg1.np..v.v..arg2.np.	arg0.np..arg1.np..v.v..arg2.pp.	arg0.np..arg2.np..v.v..arg1.np.	arg0.np..arg2.pp..v.v..arg1.np.	arg0.np..arg2.rb..v.v..arg1.np.	arg0.np..arg2.rbr..v.v..arg1.np.	arg0.np..arg2.whadvp..v.v..arg1.np.	arg0.np..arg2.wrb..v.v..arg1.np.	arg0.np..v.v..arg1.c..np....np....arg2.pp.	arg0.np..v.v..arg1.c..np....np....arg2.rb.	arg0.np..v.v..arg1.c..np....qp....arg2.c..s....vp...	arg0.np..v.v..arg1.c..np....qp....arg2.pp.	arg0.np..v.v..arg1.np..arg2.adjp.	arg0.np..v.v..arg1.np..arg2.advp.	arg0.np..v.v..arg1.np..arg2.c..np....qp...	arg0.np..v.v..arg1.np..arg2.c..s....vp...	arg0.np..v.v..arg1.np..arg2.c..sbar....s...	arg0.np..v.v..arg1.np..arg2.c..sbar....s....vp...	arg0.np..v.v..arg1.np..arg2.cd.	arg0.np..v.v..arg1.np..arg2.dt.	arg0.np..v.v..arg1.np..arg2.in.	arg0.np..v.v..arg1.np..arg2.jj.	arg0.np..v.v..arg1.np..arg2.jjr.	arg0.np..v.v..arg1.np..arg2.nn.	arg0.np..v.v..arg1.np..arg2.np.	arg0.np..v.v..arg1.np..arg2.pp.	arg0.np..v.v..arg1.np..arg2.rb.	arg0.np..v.v..arg1.np..arg2.rbr.	arg0.np..v.v..arg1.np..arg2.rp.	arg0.np..v.v..arg1.np..arg2.s.	arg0.np..v.v..arg1.np..arg2.sbar.	arg0.np..v.v..arg1.np..arg2.to.	arg0.np..v.v..arg1.np..arg2.ucp.	arg0.np..v.v..arg1.np..arg2.v.	arg0.np..v.v..arg1.np..arg2.vp.	arg0.np..v.v..arg1.np..arg2.wdt.	arg0.np..v.v..arg2.c..np....np....arg1.np.	arg0.np..v.v..arg2.in..arg1.np.	arg0.np..v.v..arg2.jj..arg1.np.	arg0.np..v.v..arg2.nnp..arg1.np.	arg0.np..v.v..arg2.np..arg1.c..np....qp...	arg0.np..v.v..arg2.np..arg1.np.	arg0.np..v.v..arg2.pp..arg1.c..np....qp...	arg0.np..v.v..arg2.pp..arg1.np.	arg0.np..v.v..arg2.prp..arg1.np.	arg0.np..v.v..arg2.rb..arg1.np.	arg0.np..v.v..arg2.rp..arg1.c..np....qp...	arg0.np..v.v..arg2.rp..arg1.np.	arg0.np..v.v..arg2.to..arg1.np.	arg0.np..v.v..arg2.v..arg1.np.	arg1.c..np....np....arg0.np..v.v..arg2.pp.	arg1.np..arg0.np..v.v..arg2.advp.	arg1.np..arg0.np..v.v..arg2.c..s....np...	arg1.np..arg0.np..v.v..arg2.c..s....vp...	arg1.np..arg0.np..v.v..arg2.np.	arg1.np..arg0.np..v.v..arg2.pp.	arg1.np..arg0.np..v.v..arg2.prp.	arg1.np..arg0.np..v.v..arg2.rb.	arg1.np..arg0.np..v.v..arg2.rp.	arg1.np..arg0.np..v.v..arg2.s.	arg2.adjp..arg0.np..v.v..arg1.np.	arg2.advp..arg0.np..v.v..arg1.np.	arg2.c..s....vp....arg0.np..v.v..arg1.np.	arg2.nn..arg0.np..v.v..arg1.np.	arg2.np..arg0.np..v.v..arg1.np.	arg2.np..v.v..arg0.np..arg1.np.	arg2.pp..arg0.np..v.v..arg1.np.	arg2.pp..v.v..arg0.np..arg1.np.	arg2.wdt..arg0.np..v.v..arg1.np.	arg2.whnp..arg0.np..v.v..arg1.np.	arg2.wp..arg0.np..v.v..arg1.c..s....np...	arg2.wp..arg0.np..v.v..arg1.np.	arg2.wrb..arg0.np..v.v..arg1.np.	v.v..arg1.c..np....qp....arg2.pp..arg0.np.	v.v..arg1.np..arg2.c..s....vp....arg0.np.	v.v..arg1.np..arg2.pp..arg0.np.	v.v..arg1.np..arg2.rb..arg0.np.	v.v..arg2.np..arg1.np..arg0.np.	v.v..arg2.rp..arg1.np..arg0.np.	SUMABSDEV	LARGESTPREF
lend	-0.0527638511240168	-0.0527638511240168	-0.11798355786798	-0.0527638511240168	-0.0527638511240168	-0.0527638511240168	-0.0527638511240168	-0.0527638511240168	-0.0527638511240168	-0.149238707725239	-0.0913896709497974	-0.129244512118018	-0.345995710051163	-0.0527638511240168	-0.0527638511240168	-0.0913896709497974	-0.158291553372051	-0.0527638511240168	-0.0527638511240168	-0.333707895347857	-0.223858061587858	-0.506093081023879	-0.0527638511240168	-1.43630142143254	-0.235967115735961	-0.274169012849392	-0.0527638511240168	-0.139600028288184	-0.166853947673929	-0.279200056576369	-0.0746193538626195	-0.0527638511240168	-0.79321461201169	0.689217023057916	-0.540668584690222	-0.105527702248034	-0.337853493992491	-0.320949976571403	-0.555901666109711	10.8507659316163	-0.0746193538626195	-0.197424253312818	-0.936465458739822	-0.0527638511240168	-0.0527638511240168	-0.149238707725239	-0.0746193538626195	-0.0527638511240168	7.60802791525486	1.49785102398039	-0.0527638511240168	-0.628753851624078	-0.11798355786798	-0.298477415450478	-0.0913896709497974	-0.560887431089722	-0.0527638511240168	-0.0527638511240168	-0.0527638511240168	-0.0527638511240168	-0.11798355786798	-0.139600028288184	-0.575585661971398	-0.553391939224015	-0.0527638511240168	-0.0527638511240168	-0.0527638511240168	-0.0746193538626195	-0.0527638511240168	-0.0527638511240168	-0.139600028288184	-0.0527638511240168	-0.182779341899595	-0.0746193538626195	-0.320949976571403	-0.0527638511240168	-0.105527702248034	-0.0527638511240168	-0.0913896709497974	-0.190242770718591	-0.258489024236036	-0.0527638511240168	-0.0913896709497974	-0.349995793345072	-0.0527638511240168	-0.11798355786798	-0.0527638511240168	36.3618587117987	arg0(np)-v(v)-arg1(np)-arg2(to)
finish	-0.0103478425574487	-0.0103478425574487	-0.0231384793789206	-0.0103478425574487	-0.0103478425574487	-0.0103478425574487	-0.0103478425574487	-0.0103478425574487	-0.0103478425574487	-0.0292681185720909	-0.0179229890582246	-0.0253469342044059	-0.0678553414296259	-0.0103478425574487	-0.0103478425574487	-0.0179229890582246	-0.0310435276723461	-0.0103478425574487	-0.0103478425574487	-0.0654455027007194	-0.0439021778581364	-0.0992530190705789	-0.0103478425574487	-0.281681883664829	-0.0462769587578412	-0.0537689671746739	-0.0103478425574487	-0.0273778180130599	-0.0327227513503597	-0.0547556360261198	-0.0146340592860455	-0.0103478425574487	-0.155562184042867	-0.767207219223611	-0.106033833220078	-0.0206956851148974	-0.0662585214847389	-0.0629434689778743	-0.109021286274314	-0.0179229890582246	68.3191057769032	-0.0387180815422517	-0.18365598645846	-0.0103478425574487	-0.0103478425574487	-0.0292681185720909	-0.0146340592860455	-0.0103478425574487	-0.0253469342044059	-0.355460064987083	-0.0103478425574487	-0.123308775333761	-0.0231384793789206	-0.0585362371441818	-0.0179229890582246	-0.109999075232901	-0.0103478425574487	-0.0103478425574487	-0.0103478425574487	-0.0103478425574487	-0.0231384793789206	-0.0273778180130599	-0.112881635466784	-0.108529088337239	-0.0103478425574487	-0.0103478425574487	-0.0103478425574487	-0.0146340592860455	-0.0103478425574487	-0.0103478425574487	-0.0273778180130599	-0.0103478425574487	-0.0358459781164493	-0.0146340592860455	-0.0629434689778743	-0.0103478425574487	-0.0206956851148974	-0.0103478425574487	-0.0179229890582246	-0.0373096769313097	-0.0506938684088117	-0.0103478425574487	-0.0179229890582246	-0.068639822305458	-0.0103478425574487	-0.0231384793789206	-0.0103478425574487	72.5525694808589	arg0(np)-v(v)-arg1(np)-arg2(ucp)
catch	-0.0292681185720909	-0.0292681185720909	-0.0654455027007194	-0.0292681185720909	-0.0292681185720909	-0.0292681185720909	-0.0292681185720909	-0.0292681185720909	-0.0292681185720909	-0.0827827404595897	-0.0506938684088117	-0.0716919562328985	-0.191923888258468	-0.0292681185720909	-0.0292681185720909	-0.0506938684088117	-0.0878043557162728	-0.0292681185720909	-0.0292681185720909	-0.185107835031365	-0.124174110689385	-0.280729931352176	-0.0292681185720909	-0.796716680307203	-0.130891005401439	-0.152081605226435	-0.0292681185720909	-0.0774361630845034	-0.0925539175156824	-0.154872326169007	-0.0413913702297948	-0.0292681185720909	-0.439996300931603	-0.326662995147215	-0.299908970020483	-0.0585362371441818	-0.187407399413014	-0.17803101498264	-0.308358763272989	-0.0506938684088117	-0.0413913702297948	9.02196881451798	5.25579752268556	-0.0292681185720909	-0.0292681185720909	-0.0827827404595897	-0.0413913702297948	-0.0292681185720909	-0.0716919562328985	-1.00539288957351	-0.0292681185720909	-0.348769884873244	-0.0654455027007194	-0.165565480919179	-0.0506938684088117	-0.311124368085734	-0.0292681185720909	-0.0292681185720909	-0.0292681185720909	-0.0292681185720909	-0.0654455027007194	-0.0774361630845034	-0.319277479639963	-0.306966617277021	-0.0292681185720909	-0.0292681185720909	-0.0292681185720909	-0.0413913702297948	-0.0292681185720909	-0.0292681185720909	-0.0774361630845034	-0.0292681185720909	-0.101387736817623	-0.0413913702297948	-0.17803101498264	-0.0292681185720909	-0.0585362371441818	-0.0292681185720909	-0.0506938684088117	-0.105527702248034	-0.143383912465797	-0.0292681185720909	-0.0506938684088117	-0.194142735246516	-0.0292681185720909	-0.0654455027007194	-0.0292681185720909	23.8209057195508	arg0(np)-v(v)-arg1(np)-arg2(v)
force	-0.113354935804532	-0.113354935804532	-0.253469342044059	-0.113354935804532	-0.113354935804532	-0.113354935804532	-0.113354935804532	-0.113354935804532	-0.113354935804532	-0.320616175153402	-0.196336508102158	-0.277661752547047	-0.743318022964419	-0.113354935804532	-0.113354935804532	-0.196336508102158	-0.340064807413596	-0.113354935804532	-0.113354935804532	-0.716919562328985	-0.480924262730103	1.67196131317273	-0.113354935804532	-2.43751307533092	-0.506938684088117	-0.589009524306474	-0.113354935804532	-0.299908970020483	-0.358459781164493	-0.599817940040967	-0.160308087576701	-0.113354935804532	-1.70409834590097	-5.54866453900595	-0.300618247403054	-0.226709871609064	3.40739777332895	-0.689511156136168	-1.1942683548134	-0.196336508102158	-0.160308087576701	-0.424135332880314	37.7525349052192	-0.113354935804532	-0.113354935804532	-0.320616175153402	-0.160308087576701	-0.113354935804532	-0.277661752547047	-3.89386991771355	-0.113354935804532	-1.35077995577275	-0.253469342044059	0.91826476415029	-0.196336508102158	3.77435834228624	-0.113354935804532	-0.113354935804532	-0.113354935804532	-0.113354935804532	-0.253469342044059	-0.299908970020483	-1.23655636146465	-1.18887659655553	-0.113354935804532	-0.113354935804532	-0.113354935804532	-0.160308087576701	-0.113354935804532	-0.113354935804532	-0.299908970020483	-0.113354935804532	-0.392673016204316	-0.160308087576701	-0.689511156136168	-0.113354935804532	-0.226709871609064	-0.113354935804532	-0.196336508102158	-0.408707033370169	-0.555323505094094	-0.113354935804532	-0.196336508102158	-0.751911580396912	-0.113354935804532	-0.253469342044059	-0.113354935804532	84.0241950380807	arg0(np)-v(v)-arg1(np)-arg2(vp)
encourage	-0.0878043557162728	-0.0878043557162728	-0.196336508102158	11.3011522836486	-0.0878043557162728	-0.0878043557162728	-0.0878043557162728	-0.0878043557162728	-0.0878043557162728	-0.248348221378769	-0.152081605226435	-0.215075868698696	-0.575771664775403	-0.0878043557162728	-0.0878043557162728	-0.152081605226435	-0.263413067148818	-0.0878043557162728	-0.0878043557162728	-0.555323505094094	-0.372522332068154	-0.842189794056528	-0.0878043557162728	-1.55338248835875	-0.392673016204316	1.73556091149612	-0.0878043557162728	-0.23230848925351	-0.277661752547047	-0.464616978507021	-0.124174110689385	-0.0878043557162728	-1.31998890279481	-5.12747409195501	-0.89972691006145	-0.175608711432546	-0.562222198239042	3.2105728310045	-0.925076289818966	-0.152081605226435	-0.124174110689385	-0.328533816156719	35.0182428894123	-0.0878043557162728	-0.0878043557162728	-0.248348221378769	-0.124174110689385	-0.0878043557162728	-0.215075868698696	-3.01617866872052	-0.0878043557162728	-1.04630965461973	-0.196336508102158	-0.496696442757538	-0.152081605226435	-0.9333731042572	-0.0878043557162728	-0.0878043557162728	-0.0878043557162728	-0.0878043557162728	-0.196336508102158	-0.23230848925351	-0.957832438919888	-0.920899851831063	-0.0878043557162728	-0.0878043557162728	-0.0878043557162728	-0.124174110689385	-0.0878043557162728	-0.0878043557162728	-0.23230848925351	-0.0878043557162728	-0.30416321045287	-0.124174110689385	-0.53409304494792	-0.0878043557162728	-0.175608711432546	-0.0878043557162728	-0.152081605226435	-0.316583106744101	-0.430151737397391	-0.0878043557162728	-0.152081605226435	-0.582428205739548	-0.0878043557162728	-0.196336508102158	-0.0878043557162728	82.4560562163672	arg0(np)-v(v)-arg1(np)-arg2(vp)
prompt	-0.048535683811629	-0.048535683811629	-0.108529088337239	-0.048535683811629	-0.048535683811629	-0.048535683811629	-0.048535683811629	-0.048535683811629	-0.048535683811629	-0.137279644610916	-0.0840662703418397	-0.118887659655553	-0.318269762829717	-0.048535683811629	-0.048535683811629	-0.0840662703418397	-0.145607051434887	-0.048535683811629	-0.048535683811629	-0.306966617277021	-0.205919466916374	-0.465537924858698	-0.048535683811629	0.192564312835375	-0.217058176674477	-0.252198811025519	-0.048535683811629	-0.128413349078034	-0.15348330863851	-0.256826698156068	-0.068639822305458	-0.048535683811629	-0.729651319667215	-3.59852083209673	-0.497342762409945	-0.097071367623258	-0.310780013394619	-0.295231038871779	-0.511355159297263	-0.0840662703418397	-0.068639822305458	-0.181603899855906	22.3559761253582	-0.048535683811629	-0.048535683811629	-0.137279644610916	-0.068639822305458	-0.048535683811629	-0.118887659655553	-1.66725549080327	-0.048535683811629	-0.578369423150001	-0.108529088337239	-0.274559289221832	-0.0840662703418397	-0.515941396038401	-0.048535683811629	-0.048535683811629	-0.048535683811629	-0.048535683811629	-0.108529088337239	-0.128413349078034	-0.529461801988046	-0.509046546336253	-0.048535683811629	-0.048535683811629	-0.048535683811629	-0.068639822305458	-0.048535683811629	-0.048535683811629	-0.128413349078034	-0.048535683811629	-0.168132540683679	-0.068639822305458	-0.295231038871779	-0.048535683811629	-0.097071367623258	-0.048535683811629	-0.0840662703418397	-0.174997896672536	-0.237775319311106	-0.048535683811629	-0.0840662703418397	-0.321949304293	-0.048535683811629	-0.108529088337239	-0.048535683811629	40.2912570565044	arg0(np)-v(v)-arg1(np)-arg2(vp)
lead	-0.0537689671746739	-0.0537689671746739	-0.120231065682526	-0.0537689671746739	-0.0537689671746739	-0.0537689671746739	-0.0537689671746739	-0.0537689671746739	-0.0537689671746739	-0.152081605226435	-0.0931305830170384	-0.131706533574409	-0.352586696763136	-0.0537689671746739	-0.0537689671746739	-0.0931305830170384	-0.161306901524022	-0.0537689671746739	-0.0537689671746739	-0.340064807413596	-0.228122407839653	1.42325092805298	-0.0537689671746739	-0.0972263108398925	-0.240462131365051	-0.279391749051115	-0.0537689671746739	-0.142259315396982	-0.170032403706798	-0.284518630793965	-0.0760408026132176	-0.0537689671746739	-0.808324819495877	-2.98314567787439	-0.550967959375381	-0.107537934349348	-0.344289376937886	-0.327063858822941	-0.566491220800869	-0.0931305830170384	-0.0760408026132176	-0.201185053208324	20.0033667908037	-0.0537689671746739	-0.0537689671746739	-0.152081605226435	-0.0760408026132176	-0.0537689671746739	-0.131706533574409	-1.84702467785809	-0.0537689671746739	-0.640731191691512	-0.120231065682526	-0.30416321045287	-0.0931305830170384	-0.571571961266927	-0.0537689671746739	-0.0537689671746739	-0.0537689671746739	-0.0537689671746739	-0.120231065682526	-0.142259315396982	-0.586550183609815	-0.563933685297684	-0.0537689671746739	-0.0537689671746739	-0.0537689671746739	-0.0760408026132176	-0.0537689671746739	-0.0537689671746739	-0.142259315396982	-0.0537689671746739	-0.186261166034077	-0.0760408026132176	-0.327063858822941	-0.0537689671746739	-0.107537934349348	-0.0537689671746739	-0.0931305830170384	-0.193866768177027	-0.263413067148818	-0.0537689671746739	-0.0931305830170384	-0.356662978966658	-0.0537689671746739	-0.120231065682526	-0.0537689671746739	39.6605272243246	arg0(np)-v(v)-arg1(np)-arg2(vp)
pressure	-0.034319911152729	-0.034319911152729	-0.0767416543192552	-0.034319911152729	-0.034319911152729	-0.034319911152729	-0.034319911152729	-0.034319911152729	-0.034319911152729	-0.097071367623258	-0.0594438298277764	-0.0840662703418397	-0.225050707543527	-0.034319911152729	-0.034319911152729	-0.0594438298277764	-0.102959733458187	-0.034319911152729	-0.034319911152729	-0.217058176674477	-0.145607051434887	-0.329185023567099	-0.034319911152729	-0.934233118356778	-0.15348330863851	-0.178331489483329	-0.034319911152729	-0.0908019499279531	-0.108529088337239	-0.181603899855906	-0.048535683811629	-0.034319911152729	-0.515941396038401	-1.75854133080966	-0.351674439874122	-0.068639822305458	-0.219754654928581	4.58143281398981	-0.361582700733822	-0.0594438298277764	-0.048535683811629	-0.128413349078034	12.5246262551112	-0.034319911152729	-0.034319911152729	-0.097071367623258	-0.048535683811629	-0.034319911152729	-0.0840662703418397	-1.1789276635175	-0.034319911152729	-0.408968941140317	-0.0767416543192552	-0.194142735246516	-0.0594438298277764	-0.364825659833608	-0.034319911152729	-0.034319911152729	-0.034319911152729	-0.034319911152729	-0.0767416543192552	-0.0908019499279531	-0.374386030564996	-0.359950264853957	-0.034319911152729	-0.034319911152729	-0.034319911152729	-0.048535683811629	-0.034319911152729	-0.034319911152729	-0.0908019499279531	-0.034319911152729	-0.118887659655553	-0.048535683811629	-0.208759869602984	-0.034319911152729	-0.068639822305458	-0.034319911152729	-0.0594438298277764	-0.123742199430533	-0.168132540683679	-0.034319911152729	-0.0594438298277764	-0.227652536263872	-0.034319911152729	-0.0767416543192552	-0.034319911152729	29.5915304035266	arg0(np)-v(v)-arg1(np)-arg2(vp)
prod	-0.0292681185720909	-0.0292681185720909	-0.0654455027007194	-0.0292681185720909	-0.0292681185720909	-0.0292681185720909	-0.0292681185720909	-0.0292681185720909	-0.0292681185720909	-0.0827827404595897	-0.0506938684088117	-0.0716919562328985	-0.191923888258468	-0.0292681185720909	-0.0292681185720909	-0.0506938684088117	-0.0878043557162728	-0.0292681185720909	-0.0292681185720909	-0.185107835031365	-0.124174110689385	-0.280729931352176	-0.0292681185720909	-0.796716680307203	-0.130891005401439	-0.152081605226435	-0.0292681185720909	-0.0774361630845034	-0.0925539175156824	-0.154872326169007	-0.0413913702297948	-0.0292681185720909	-0.439996300931603	-1.24832635215019	-0.299908970020483	-0.0585362371441818	-0.187407399413014	-0.17803101498264	-0.308358763272989	-0.0506938684088117	-0.0413913702297948	-0.10951127205224	11.0310526190922	-0.0292681185720909	-0.0292681185720909	-0.0827827404595897	-0.0413913702297948	-0.0292681185720909	-0.0716919562328985	-1.00539288957351	-0.0292681185720909	-0.348769884873244	-0.0654455027007194	-0.165565480919179	-0.0506938684088117	-0.311124368085734	-0.0292681185720909	-0.0292681185720909	-0.0292681185720909	-0.0292681185720909	-0.0654455027007194	-0.0774361630845034	-0.319277479639963	-0.306966617277021	-0.0292681185720909	-0.0292681185720909	-0.0292681185720909	-0.0413913702297948	-0.0292681185720909	-0.0292681185720909	-0.0774361630845034	-0.0292681185720909	-0.101387736817623	-0.0413913702297948	-0.17803101498264	-0.0292681185720909	-0.0585362371441818	-0.0292681185720909	-0.0506938684088117	-0.105527702248034	-0.143383912465797	-0.0292681185720909	-0.0506938684088117	-0.194142735246516	-0.0292681185720909	-0.0654455027007194	-0.0292681185720909	21.6053666304948	arg0(np)-v(v)-arg1(np)-arg2(vp)
compel	-0.0231384793789206	-0.0231384793789206	-0.0517392127872436	-0.0231384793789206	-0.0231384793789206	-0.0231384793789206	-0.0231384793789206	-0.0231384793789206	-0.0231384793789206	-0.0654455027007194	-0.0400770218941752	-0.0566774679022661	-0.151729156073101	-0.0231384793789206	-0.0231384793789206	-0.0400770218941752	-0.0694154381367618	-0.0231384793789206	-0.0231384793789206	-0.146340592860455	-0.098168254051079	-0.221936497613897	-0.0231384793789206	-0.629859839904745	-0.103478425574487	-0.120231065682526	-0.0231384793789206	-0.0612186621528201	-0.0731702964302273	-0.12243732430564	-0.0327227513503597	-0.0231384793789206	-0.347847618248183	-1.71552749501258	-0.237098858994971	-0.0462769587578412	-0.148158558128507	-0.140745875374176	-0.24377900710383	-0.0400770218941752	-0.0327227513503597	-0.0865762622868547	11.7646395118977	-0.0231384793789206	-0.0231384793789206	-0.0654455027007194	-0.0327227513503597	-0.0231384793789206	-0.0566774679022661	-0.79483286859761	-0.0231384793789206	-0.27572680386854	-0.0517392127872436	-0.130891005401439	-0.0400770218941752	-0.24596540968288	-0.0231384793789206	-0.0231384793789206	-0.0231384793789206	-0.0231384793789206	-0.0517392127872436	-0.0612186621528201	-0.25241101031508	-0.242678419058145	-0.0231384793789206	-0.0231384793789206	-0.0231384793789206	-0.0327227513503597	-0.0231384793789206	-0.0231384793789206	-0.0612186621528201	-0.0231384793789206	-0.0801540437883504	-0.0327227513503597	-0.140745875374176	-0.0231384793789206	-0.0462769587578412	-0.0231384793789206	-0.0400770218941752	-0.0834269738369643	-0.113354935804532	-0.0231384793789206	-0.0400770218941752	-0.15348330863851	-0.0231384793789206	-0.0517392127872436	-0.0231384793789206	20.8530076153752	arg0(np)-v(v)-arg1(np)-arg2(vp)
induce	-0.0206956851148974	-0.0206956851148974	-0.0462769587578412	-0.0206956851148974	-0.0206956851148974	-0.0206956851148974	-0.0206956851148974	-0.0206956851148974	-0.0206956851148974	-0.0585362371441818	-0.0358459781164493	-0.0506938684088117	-0.135710682859252	-0.0206956851148974	-0.0206956851148974	-0.0358459781164493	-0.0620870553446923	-0.0206956851148974	-0.0206956851148974	-0.130891005401439	-0.0878043557162728	-0.198506038141158	-0.0206956851148974	-0.563363767329658	-0.0925539175156824	-0.107537934349348	-0.0206956851148974	-0.0547556360261198	-0.0654455027007194	-0.10951127205224	-0.0292681185720909	-0.0206956851148974	-0.311124368085734	-1.53441443844722	-0.212067666440157	-0.0413913702297948	-0.132517042969478	-0.125886937955749	-0.218042572548628	-0.0358459781164493	-0.0292681185720909	-0.0774361630845034	10.5226134717533	-0.0206956851148974	-0.0206956851148974	-0.0585362371441818	-0.0292681185720909	-0.0206956851148974	-0.0506938684088117	-0.710920129974165	-0.0206956851148974	-0.246617550667523	-0.0462769587578412	-0.117072474288364	-0.0358459781164493	-0.219998150465802	-0.0206956851148974	-0.0206956851148974	-0.0206956851148974	-0.0206956851148974	-0.0462769587578412	-0.0547556360261198	-0.225763270933567	-0.217058176674477	-0.0206956851148974	-0.0206956851148974	-0.0206956851148974	-0.0292681185720909	-0.0206956851148974	-0.0206956851148974	-0.0547556360261198	-0.0206956851148974	-0.0716919562328985	-0.0292681185720909	-0.125886937955749	-0.0206956851148974	-0.0413913702297948	-0.0206956851148974	-0.0358459781164493	-0.0746193538626195	-0.101387736817623	-0.0206956851148974	-0.0358459781164493	-0.137279644610916	-0.0206956851148974	-0.0462769587578412	-0.0206956851148974	18.6514970253199	arg0(np)-v(v)-arg1(np)-arg2(vp)
inspire	-0.0206956851148974	-0.0206956851148974	-0.0462769587578412	-0.0206956851148974	-0.0206956851148974	-0.0206956851148974	-0.0206956851148974	-0.0206956851148974	-0.0206956851148974	-0.0585362371441818	-0.0358459781164493	-0.0506938684088117	-0.135710682859252	-0.0206956851148974	-0.0206956851148974	-0.0358459781164493	-0.0620870553446923	-0.0206956851148974	-0.0206956851148974	-0.130891005401439	-0.0878043557162728	-0.198506038141158	-0.0206956851148974	-0.563363767329658	-0.0925539175156824	-0.107537934349348	-0.0206956851148974	-0.0547556360261198	-0.0654455027007194	-0.10951127205224	-0.0292681185720909	-0.0206956851148974	-0.311124368085734	-1.53441443844722	-0.212067666440157	-0.0413913702297948	-0.132517042969478	-0.125886937955749	-0.218042572548628	-0.0358459781164493	-0.0292681185720909	-0.0774361630845034	10.5226134717533	-0.0206956851148974	-0.0206956851148974	-0.0585362371441818	-0.0292681185720909	-0.0206956851148974	-0.0506938684088117	-0.710920129974165	-0.0206956851148974	-0.246617550667523	-0.0462769587578412	-0.117072474288364	-0.0358459781164493	-0.219998150465802	-0.0206956851148974	-0.0206956851148974	-0.0206956851148974	-0.0206956851148974	-0.0462769587578412	-0.0547556360261198	-0.225763270933567	-0.217058176674477	-0.0206956851148974	-0.0206956851148974	-0.0206956851148974	-0.0292681185720909	-0.0206956851148974	-0.0206956851148974	-0.0547556360261198	-0.0206956851148974	-0.0716919562328985	-0.0292681185720909	-0.125886937955749	-0.0206956851148974	-0.0413913702297948	-0.0206956851148974	-0.0358459781164493	-0.0746193538626195	-0.101387736817623	-0.0206956851148974	-0.0358459781164493	-0.137279644610916	-0.0206956851148974	-0.0462769587578412	-0.0206956851148974	18.6514970253199	arg0(np)-v(v)-arg1(np)-arg2(vp)
empower	-0.0146340592860455	-0.0146340592860455	-0.0327227513503597	-0.0146340592860455	-0.0146340592860455	-0.0146340592860455	-0.0146340592860455	-0.0146340592860455	-0.0146340592860455	-0.0413913702297948	-0.0253469342044059	-0.0358459781164493	-0.0959619441292339	-0.0146340592860455	-0.0146340592860455	-0.0253469342044059	-0.0439021778581364	-0.0146340592860455	-0.0146340592860455	-0.0925539175156824	-0.0620870553446923	-0.140364965676088	-0.0146340592860455	-0.398358340153602	-0.0654455027007194	-0.0760408026132176	-0.0146340592860455	-0.0387180815422517	-0.0462769587578412	-0.0774361630845034	-0.0206956851148974	-0.0146340592860455	-0.219998150465802	-1.08499485457658	-0.149954485010242	-0.0292681185720909	-0.0937036997065069	-0.08901550749132	-0.154179381636494	-0.0253469342044059	-0.0206956851148974	-0.0547556360261198	7.44061134168169	-0.0146340592860455	-0.0146340592860455	-0.0413913702297948	-0.0206956851148974	-0.0146340592860455	-0.0358459781164493	-0.502696444786754	-0.0146340592860455	-0.174384942436622	-0.0327227513503597	-0.0827827404595897	-0.0253469342044059	-0.155562184042867	-0.0146340592860455	-0.0146340592860455	-0.0146340592860455	-0.0146340592860455	-0.0327227513503597	-0.0387180815422517	-0.159638739819981	-0.15348330863851	-0.0146340592860455	-0.0146340592860455	-0.0146340592860455	-0.0206956851148974	-0.0146340592860455	-0.0146340592860455	-0.0387180815422517	-0.0146340592860455	-0.0506938684088117	-0.0206956851148974	-0.08901550749132	-0.0146340592860455	-0.0292681185720909	-0.0146340592860455	-0.0253469342044059	-0.0527638511240168	-0.0716919562328985	-0.0146340592860455	-0.0253469342044059	-0.097071367623258	-0.0146340592860455	-0.0327227513503597	-0.0146340592860455	13.1886000258844	arg0(np)-v(v)-arg1(np)-arg2(vp)
